uid,title,abstract,year,venue,authors,doi,arxiv_id,url,source,query,query_role,family,advisor_seed,citation_count,matched_terms,retrieved_at,relevance_score,hostile_score
doi:10.21203/rs.3.rs-9082476/v1,Systematic evaluation of single-cell foundation model interpretability reveals attention captures co-expression rather than unique regulatory signal,"Abstract Background : Single-cell foundation models such as scGPT and Geneformer are increasingly used for gene regulatory network (GRN) inference, with attention-derived edge scores routinely interpreted as regulatory proxies. However, whether attention patterns capture causal regulatory relationships—rather than statistical associations already present in expression data—has not been systematically tested. This gap is critical because the NLP interpretability literature has established that attention weights do not reliably indicate feature importance, yet this finding has not been rigorously evaluated in biological foundation models. Results : We present a systematic evaluation framework comprising thirty-seven analyses, 153 statistical tests, four cell types (K562, RPE1, T cells, iPSC neurons), and two perturbation modalities (CRISPRi, CRISPRa). Attention patterns encode layer-specif",,,Ihor Kendiukhov,10.21203/rs.3.rs-9082476/v1,,https://doi.org/10.21203/rs.3.rs-9082476/v1,crossref,robot foundation model failure mode,hostile,failure,,,robot foundation model; failure mode; ablation,2026-06-12T15:07:36Z,18.000,25.000
doi:10.21203/rs.3.rs-9525948/v1,"Domain-Generalizable Emotion Recognition across Social Media, Sitcom Dialogues, and Online Video Transcripts via Large Language Model-Guided Invariant Emotion Explanations","Abstract Emotion recognition models typically assume that training and test data are drawn from the same domain, yet real-world deployment requires generalization across heterogeneous text sources such as social media comments, scripted dialogues, and spontaneous video transcripts. This study investigates whether large language models can improve cross-domain emotion generalization by generating structured, domain-invariant emotion explanations rather than direct classification labels. Using only three publicly available datasets—GoEmotions, MELD, and CMU-MOSEI—we harmonize their label spaces into a unified seven-emotion taxonomy and design a rigorous cross-domain evaluation protocol covering single-source transfer, multi-source domain generalization, and within-domain upper-bound experiments. The proposed framework, LIDER (Large Language Model-Guided Invariant Domain Emotion Recognition",,,Haiting Jia; Long Ye; Ming Guo,10.21203/rs.3.rs-9525948/v1,,https://doi.org/10.21203/rs.3.rs-9525948/v1,crossref,large language model limitation robot planning,anti_myopia,anti_thesis,,,limitation; generalization; ablation; deployment; large language model limitation robot planning,2026-06-12T15:07:36Z,13.950,22.950
doi:10.1109/access.2021.3095915,Adaptive Client Selection in Resource Constrained Federated Learning Systems: A Deep Reinforcement Learning Approach,"With data increasingly collected by end devices and the number of devices is growing rapidly in which data source mainly located outside the cloud today. To guarantee data privacy and remain data on client devices, federated learning (FL) has been proposed. In FL, end devices train a local model with their data and send the model parameters rather than raw data to server for aggregating a new global model. However, due to the limited wireless bandwidth and energy of mobile devices, it is not practical for FL to perform model updating and aggregation on all participating devices in parallel. And it is difficulty for FL server to select apposite clients to take part in model training which is important to save energy and reduce latency. In this paper, we establish a novel mobile edge computing (MEC) system for FL and propose an experience-driven control algorithm that adaptively chooses cl",2021,IEEE Access,Hangjia Zhang; Zhijun Xie; Roozbeh Zarei; Tao Wu; Kewei Chen,10.1109/access.2021.3095915,,https://doi.org/10.1109/access.2021.3095915,openalex,energy based model robot learning,concept,ebm,,67,latency,2026-06-12T18:05:07Z,21.710,21.710
doi:10.18653/v1/2024.emnlp-main.878,Images Speak Louder than Words: Understanding and Mitigating Bias in Vision-Language Model from a Causal Mediation Perspective,,2024,Proceedings of the 2024 Conference on Empirical Methods in Natural Language Processing,Zhaotian Weng; Zijun Gao; Jerone Andrews; Jieyu Zhao,10.18653/v1/2024.emnlp-main.878,,https://doi.org/10.18653/v1/2024.emnlp-main.878,crossref,vision language action model limitation robotics,hostile,failure,,4,vision language action model; limitation,2026-06-12T15:07:36Z,15.205,21.205
arxiv:2506.01844v1,SmolVLA: A Vision-Language-Action Model for Affordable and Efficient Robotics,"Vision-language models (VLMs) pretrained on large-scale multimodal datasets encode rich visual and linguistic knowledge, making them a strong foundation for robotics. Rather than training robotic policies from scratch, recent approaches adapt VLMs into vision-language-action (VLA) models that enable natural language-driven perception and control. However, existing VLAs are typically massive--often with billions of parameters--leading to high training costs and limited real-world deployability. Moreover, they rely on academic and industrial datasets, overlooking the growing availability of community-collected data from affordable robotic platforms. In this work, we present SmolVLA, a small, efficient, and community-driven VLA that drastically reduces both training and inference costs, while retaining competitive performance. SmolVLA is designed to be trained on a single GPU and deployed o",2025,arXiv,Mustafa Shukor; Dana Aubakirova; Francesco Capuano; Pepijn Kooijmans; Steven Palma; Adil Zouitine; Michel Aractingi; Caroline Pascal; Martino Russi; Andres Marafioti; Simon Alibert; Matthieu Cord; Thomas Wolf; Remi Cadene,,2506.01844v1,http://arxiv.org/abs/2506.01844v1,arxiv,vision language action model limitation robotics,hostile,failure,,,vision language action model; limitation; benchmark,2026-06-12T14:45:03Z,14.200,21.200
arxiv:2603.12193v1,SaPaVe: Towards Active Perception and Manipulation in Vision-Language-Action Models for Robotics,"Active perception and manipulation are crucial for robots to interact with complex scenes. Existing methods struggle to unify semantic-driven active perception with robust, viewpoint-invariant execution. We propose SaPaVe, an end-to-end framework that jointly learns these capabilities in a data-efficient manner. Our approach decouples camera and manipulation actions rather than placing them in a shared action space, and follows a bottom-up training strategy: we first train semantic camera control on a large-scale dataset, then jointly optimize both action types using hybrid data. To support this framework, we introduce ActiveViewPose-200K, a dataset of 200k image-language-camera movement pairs for semantic camera movement learning, and a 3D geometry-aware module that improves execution robustness under dynamic viewpoints. We also present ActiveManip-Bench, the first benchmark for evaluat",2026,arXiv,Mengzhen Liu; Enshen Zhou; Cheng Chi; Yi Han; Shanyu Rong; Liming Chen; Pengwei Wang; Zhongyuan Wang; Shanghang Zhang,,2603.12193v1,http://arxiv.org/abs/2603.12193v1,arxiv,vision language action model limitation robotics,hostile,failure,,,vision language action model; active perception; limitation; benchmark; robustness,2026-06-12T14:45:03Z,14.200,21.200
arxiv:2312.11804v3,Gravity-aware Grasp Generation with Implicit Grasp Mode Selection for Underactuated Hands,"Learning-based grasp detectors typically assume a precision grasp, where each finger only has one contact point, and estimate the grasp probability. In this work, we propose a data generation and learning pipeline that can leverage power grasping, which has more contact points with an enveloping configuration and is robust against both positioning error and force disturbance. To train a grasp detector to prioritize power grasping while still keeping precision grasping as the secondary choice, we propose to train the network against the magnitude of disturbance in the gravity direction a grasp can resist (gravity-rejection score) rather than the binary classification of success. We also provide an efficient data generation pipeline for a dataset with gravity-rejection score annotation. In addition to thorough ablation studies, quantitative evaluation in both simulation and real-robot clar",2023,arXiv,Tianyi Ko; Takuya Ikeda; Thomas Stewart; Robert Lee; Koichi Nishiwaki,,2312.11804v3,http://arxiv.org/abs/2312.11804v3,arxiv,analytical grasping,anti_myopia,anti_thesis,,,ablation; analytical grasping,2026-06-12T15:07:36Z,16.050,21.050
doi:10.1093/bib/bbaf113,Cancer gene identification through integrating causal prompting large language model with omics data–driven causal inference,"Abstract Identifying genes causally linked to cancer from a multi-omics perspective is essential for understanding the mechanisms of cancer and improving therapeutic strategies. Traditional statistical and machine-learning methods that rely on generalized correlation approaches to identify cancer genes often produce redundant, biased predictions with limited interpretability, largely due to overlooking confounding factors, selection biases, and the nonlinear activation function in neural networks. In this study, we introduce a novel framework for identifying cancer genes across multiple omics domains, named ICGI (Integrative Causal Gene Identification), which leverages a large language model (LLM) prompted with causality contextual cues and prompts, in conjunction with data-driven causal feature selection. This approach demonstrates the effectiveness and potential of LLMs in uncovering c",2025,Briefings in Bioinformatics,Haolong Zeng; Chaoyi Yin; Chunyang Chai; Yuezhu Wang; Qi Dai; Huiyan Sun,10.1093/bib/bbaf113,,https://doi.org/10.1093/bib/bbaf113,crossref,causal robot world model,concept,architecture,,6,robot world model; causal robot world model,2026-06-12T15:07:36Z,19.973,20.973
arxiv:2601.10905v1,Action Shapley: A Training Data Selection Metric for World Model in Reinforcement Learning,"Numerous offline and model-based reinforcement learning systems incorporate world models to emulate the inherent environments. A world model is particularly important in scenarios where direct interactions with the real environment is costly, dangerous, or impractical. The efficacy and interpretability of such world models are notably contingent upon the quality of the underlying training data. In this context, we introduce Action Shapley as an agnostic metric for the judicious and unbiased selection of training data. To facilitate the computation of Action Shapley, we present a randomized dynamic algorithm specifically designed to mitigate the exponential complexity inherent in traditional Shapley value computations. Through empirical validation across five data-constrained real-world case studies, the algorithm demonstrates a computational efficiency improvement exceeding 80\% in compa",2026,arXiv,Rajat Ghosh; Debojyoti Dutta,,2601.10905v1,http://arxiv.org/abs/2601.10905v1,arxiv,adaptive world action model,concept,architecture,,,world action model; adaptive world action model,2026-06-12T14:45:03Z,19.850,20.850
doi:10.2139/ssrn.6183765,Enhancing Active Learning Performance with Initial Data Selection Based on Foundation Models,"In active object detection, selecting the initial labeled pool is essential, especially in complex datasets with expensive labeling and low resource budget. This study presents an active learning framework designed to optimize the initial training cycle of active learning for the object detection task. Our approach diverges from traditional methods by utilizing feature-based clustering from the YOLO-World model and refining images based on objectness scores rather than relying on uncertainty sampling in the initial cycle. This approach focuses on finding samples with various features and emphasizes training in areas where the foundation model is most confident. Doing so helps the model better understand different types of objects. For subsequent cycles, we employ a consistency-based sampling technique to maintain the robustness of the training process. To evaluate our method, we use two ",,,Mohammad Mirzaee; Mehrshad Fallah Estalkhzir; Mohammad  Reza Mohammadi,10.2139/ssrn.6183765,,https://doi.org/10.2139/ssrn.6183765,crossref,teleoperation data robot foundation model,concept,human_data,,,robot foundation model; teleoperation; robustness,2026-06-12T15:07:36Z,18.650,20.650
arxiv:2203.01848v1,Local Constraint-Based Causal Discovery under Selection Bias,"We consider the problem of discovering causal relations from independence constraints selection bias in addition to confounding is present. While the seminal FCI algorithm is sound and complete in this setup, no criterion for the causal interpretation of its output under selection bias is presently known. We focus instead on local patterns of independence relations, where we find no sound method for only three variable that can include background knowledge. Y-Structure patterns are shown to be sound in predicting causal relations from data under selection bias, where cycles may be present. We introduce a finite-sample scoring rule for Y-Structures that is shown to successfully predict causal relations in simulation experiments that include selection mechanisms. On real-world microarray data, we show that a Y-Structure variant performs well across different datasets, potentially circumven",2022,arXiv,Philip Versteeg; Cheng Zhang; Joris M. Mooij,,2203.01848v1,http://arxiv.org/abs/2203.01848v1,arxiv,causal robot world model,concept,architecture,,,robot world model; causal robot world model,2026-06-12T14:45:03Z,18.600,20.600
doi:10.1109/aetcse69203.2026.11504354,"Generalization in Vision-Language-Action Models: A Systematic Analysis of Architecture, Reasoning, Data Alignment, and Training Strategies",,2026,"2026 9th International Conference on Advanced Electronic Technology, Computers and Software Engineering (AETCSE)",Xiaoqian Xu,10.1109/aetcse69203.2026.11504354,,https://doi.org/10.1109/aetcse69203.2026.11504354,crossref,vision language action model limitation robotics,hostile,failure,,,vision language action model; limitation; generalization,2026-06-12T15:07:36Z,14.600,20.600
doi:10.1145/3581791.3596852,ElasticTrainer: Speeding Up On-Device Training with Runtime Elastic Tensor Selection,"On-device training is essential for neural networks (NNs) to continuously adapt to new online data, but can be time-consuming due to the device's limited computing power. To speed up on-device training, existing schemes select trainable NN portion offline or conduct unrecoverable selection at runtime, but the evolution of trainable NN portion is constrained and cannot adapt to the current need for training. Instead, runtime adaptation of on-device training should be fully elastic, i.e., every NN substructure can be freely removed from or added to the trainable NN portion at any time in training. In this paper, we present ElasticTrainer, a new technique that enforces such elasticity to achieve the required training speedup with the minimum NN accuracy loss. Experiment results show that ElasticTrainer achieves up to 3.5× more training speedup in wall-clock time and reduces energy consumpti",2023,,Kai Huang; Boyuan Yang; Wei Gao,10.1145/3581791.3596852,,https://doi.org/10.1145/3581791.3596852,openalex,energy based transformer robot policy,concept,ebm_transformer,,27,energy based transformer robot policy,2026-06-12T18:05:07Z,20.316,20.316
arxiv:2409.12514v5,"TinyVLA: Towards Fast, Data-Efficient Vision-Language-Action Models for Robotic Manipulation","Vision-Language-Action (VLA) models have shown remarkable potential in visuomotor control and instruction comprehension through end-to-end learning processes. However, current VLA models face significant challenges: they are slow during inference and require extensive pre-training on large amounts of robotic data, making real-world deployment difficult. In this paper, we introduce a new family of compact vision-language-action models, called TinyVLA, which offers two key advantages over existing VLA models: (1) faster inference speeds, and (2) improved data efficiency, eliminating the need for pre-training stage. Our framework incorporates two essential components to build TinyVLA: (1) initializing the policy backbone with robust, high-speed multimodal models, and (2) integrating a diffusion policy decoder during fine-tuning to enable precise robot actions. We conducted extensive evaluat",2024,arXiv,Junjie Wen; Yichen Zhu; Jinming Li; Minjie Zhu; Kun Wu; Zhiyuan Xu; Ning Liu; Ran Cheng; Chaomin Shen; Yaxin Peng; Feifei Feng; Jian Tang,,2409.12514v5,http://arxiv.org/abs/2409.12514v5,arxiv,vision language action model limitation robotics,hostile,failure,,,vision language action model; diffusion policy; limitation; generalization; data efficiency; deployment,2026-06-12T14:45:03Z,12.300,20.300
doi:10.26434/chemrxiv-2025-kr8ph,On the Thermodynamic Consequences of Geometric Partitioning and Network Topology on Categorical Completion Mechanisms:Derivation of Catalytic Effect and Specificity from Geometric Aperture Selection Without Information Processing,"A framework for catalysis based on categorical aperture selection rather than temporal acceleration is presented. Traditional catalysis theory describes catalysts as agents that accelerate reactions by lowering activation energies, implicitly treating time as the fundamental variable and reaction rate enhancement as temporal compression. This temporal interpretation generates three fundamental contradictions. First, the instantaneous concentration paradox: if catalysts accelerate reactions proportionally to substrate availability, arbitrarily high substrate concentrations should yield instantaneous reaction rates, yet Michaelis-Menten kinetics demonstrates finite maximum velocity V_max independent of substrate concentration. Second, the reversible reaction paradox: catalysts accelerate reversible reactions without altering equilibrium constants, requiring simultaneous bidirectional tempo",,,Kundai Sachikonye,10.26434/chemrxiv-2025-kr8ph,,https://doi.org/10.26434/chemrxiv-2025-kr8ph,crossref,geometric robotics,anti_myopia,anti_thesis,,,geometric robotics,2026-06-12T15:07:36Z,17.250,20.250
doi:10.54254/2755-2721/2025.28123,Large Language Model Driven Scoring of Classroom Feedback with Interpretable Alignment Mechanisms,"This paper proposes a large language model (LLM)–driven framework for classroom feedback scoring that integrates dual alignment mechanisms to ensure interpretability and fairness. The approach addresses long-standing concerns regarding the opacity of automated scoring by embedding semantic alignment through attention regularization and pedagogical alignment via rubric-based fine-tuning. Data were collected from over 65,000 classroom feedback entries spanning secondary and higher education contexts across three countries, yielding more than 7.3 million words of analyzed text. Extensive preprocessing safeguarded ethical compliance while preserving discourse structure. Experimental evaluation demonstrates significant improvements in prediction accuracy, robustness under rubric perturbations, and interpretability outcomes compared to baseline systems. Quantitatively, the framework reduces ro",2025,Applied and Computational Engineering,Defang Sheng,10.54254/2755-2721/2025.28123,,https://doi.org/10.54254/2755-2721/2025.28123,crossref,large language model limitation robot planning,anti_myopia,anti_thesis,,,limitation; robustness; large language model limitation robot planning,2026-06-12T15:07:36Z,14.250,20.250
doi:10.64898/2026.04.06.26350259,Causal Machine Learning for Comparative Effectiveness of GLP-1 RA versus SGLT2i in Heart Failure Using Real-World EHR Data,"Abstract Clinicians lack precision medicine tools to estimate individualized treatment effects for patients with heart failure (HF). Causal machine learning leveraging electronic health records can estimate both average and individualized treatment effects, enabling estimation of treatment heterogeneity. Using Stony Brook University Hospital data, we compared the effectiveness of glucagon-like peptide-1 receptor agonists (GLP-1 RA) versus sodium-glucose cotransporter 2 inhibitors (SGLT2i) in patients with HF. Under a doubly robust framework, we found a stable population-average effect: GLP-1 RA was associated with a lower risk than SGLT2i for a 1-year composite outcome of all-cause mortality or HF-related hospitalization. Heterogeneity analyses provided limited evidence for individualized treatment selection, although subgroup tests identified loop diuretic use, body mass index, and esti",,,Grace Y. Han; Andreas P. Kalogeropoulos; Zach Butzin-Dozier; Rachel Wong; Fusheng Wang,10.64898/2026.04.06.26350259,,https://doi.org/10.64898/2026.04.06.26350259,crossref,causal robot world model,concept,architecture,,,robot world model; causal robot world model,2026-06-12T15:07:36Z,17.000,20.000
doi:10.1016/j.ifacol.2016.03.084,Training data selection criteria for detecting failures in industrial robots,"We study the effect of source and type of training data on detecting failures in industrial robots using Principal Component Analysis (PCA). Specifically, using field data across multiple robots performing different tasks, we compare two scenarios: first, where training data obtained from a single robot is used to evaluate multiple robots (one-to-many), and second, where each robot is evaluated on the basis of its own training data (one-to-one). We further investigate if the data preprocessing prior to running PCA affects the ability to detect and predict failures. To reduce task dependence of the raw signal, we preprocess the same by computing the absolute difference between successive measurements and compare the results with a PCA model that is built using raw signal alone and another that is built from a combined signal having both raw measurements and their absolute difference. We q",2016,IFAC-PapersOnLine,Vidhya Sathish; Srini Ramaswamy; Sachit Butail,10.1016/j.ifacol.2016.03.084,,https://doi.org/10.1016/j.ifacol.2016.03.084,openalex,robotics,concept,openalex_bulk_robotics,,16,industrial robot,2026-06-12T18:57:17Z,18.967,19.967
