variant,split,seed,episodes,success_rate,tail_risk,calibration_error
observed_only_behavior_clone,nominal,0,600,0.5967,0.4033,0.0164
observed_only_behavior_clone,nominal,1,600,0.5783,0.4217,0.0027
observed_only_behavior_clone,nominal,2,600,0.5900,0.4100,0.0035
observed_only_behavior_clone,nominal,3,600,0.5283,0.4717,0.0509
observed_only_behavior_clone,nominal,4,600,0.5717,0.4283,0.0092
observed_only_behavior_clone,nominal,5,600,0.5733,0.4267,0.0119
observed_only_behavior_clone,nominal,6,600,0.5950,0.4050,0.0187
observed_only_behavior_clone,hidden_mode_shift,0,600,0.4267,0.5733,0.0261
observed_only_behavior_clone,hidden_mode_shift,1,600,0.4250,0.5750,0.0290
observed_only_behavior_clone,hidden_mode_shift,2,600,0.4117,0.5883,0.0021
observed_only_behavior_clone,hidden_mode_shift,3,600,0.4333,0.5667,0.0338
observed_only_behavior_clone,hidden_mode_shift,4,600,0.4117,0.5883,0.0105
observed_only_behavior_clone,hidden_mode_shift,5,600,0.4267,0.5733,0.0212
observed_only_behavior_clone,hidden_mode_shift,6,600,0.4283,0.5717,0.0317
observed_only_behavior_clone,embodiment_shift,0,600,0.4183,0.5817,0.0149
observed_only_behavior_clone,embodiment_shift,1,600,0.4483,0.5517,0.0198
observed_only_behavior_clone,embodiment_shift,2,600,0.4717,0.5283,0.0253
observed_only_behavior_clone,embodiment_shift,3,600,0.4350,0.5650,0.0028
observed_only_behavior_clone,embodiment_shift,4,600,0.4533,0.5467,0.0196
observed_only_behavior_clone,embodiment_shift,5,600,0.4467,0.5533,0.0086
observed_only_behavior_clone,embodiment_shift,6,600,0.4183,0.5817,0.0109
observed_only_behavior_clone,combined_stress,0,600,0.3100,0.6900,0.0056
observed_only_behavior_clone,combined_stress,1,600,0.2883,0.7117,0.0226
observed_only_behavior_clone,combined_stress,2,600,0.3600,0.6400,0.0312
observed_only_behavior_clone,combined_stress,3,600,0.3167,0.6833,0.0021
observed_only_behavior_clone,combined_stress,4,600,0.3433,0.6567,0.0272
observed_only_behavior_clone,combined_stress,5,600,0.3200,0.6800,0.0005
observed_only_behavior_clone,combined_stress,6,600,0.2817,0.7183,0.0300
data_augmentation_wam,nominal,0,600,0.6583,0.3417,0.0197
data_augmentation_wam,nominal,1,600,0.5800,0.4200,0.0566
data_augmentation_wam,nominal,2,600,0.6417,0.3583,0.0072
data_augmentation_wam,nominal,3,600,0.5983,0.4017,0.0295
data_augmentation_wam,nominal,4,600,0.6483,0.3517,0.0052
data_augmentation_wam,nominal,5,600,0.6217,0.3783,0.0070
data_augmentation_wam,nominal,6,600,0.6167,0.3833,0.0132
data_augmentation_wam,hidden_mode_shift,0,600,0.4950,0.5050,0.0066
data_augmentation_wam,hidden_mode_shift,1,600,0.4950,0.5050,0.0087
data_augmentation_wam,hidden_mode_shift,2,600,0.4483,0.5517,0.0359
data_augmentation_wam,hidden_mode_shift,3,600,0.4833,0.5167,0.0058
data_augmentation_wam,hidden_mode_shift,4,600,0.4633,0.5367,0.0295
data_augmentation_wam,hidden_mode_shift,5,600,0.4633,0.5367,0.0150
data_augmentation_wam,hidden_mode_shift,6,600,0.4933,0.5067,0.0137
data_augmentation_wam,embodiment_shift,0,600,0.5200,0.4800,0.0042
data_augmentation_wam,embodiment_shift,1,600,0.5317,0.4683,0.0180
data_augmentation_wam,embodiment_shift,2,600,0.4717,0.5283,0.0399
data_augmentation_wam,embodiment_shift,3,600,0.4867,0.5133,0.0182
